sim_id,path_type,depth_input_mm,total_time,status,param_radius,param_num_passes,timestamp,max_depth_mm,avg_depth_mm,depth_std_mm,min_z_coord,max_z_coord,max_stress_MPa,avg_stress_MPa,stress_std_MPa,max_strain,avg_strain,strain_std,formed_diameter_x_mm,formed_diameter_y_mm,formed_area_mm2,num_nodes,num_stress_values,num_strain_values,param_amplitude,param_k_petals,param_num_rotations,param_max_radius,param_major_axis,param_minor_axis,param_side_length,param_width,param_height,param_num_lines,param_outer_radius,param_inner_radius,param_num_points_star,param_num_cycles,param_min_radius,param_num_circles,param_freq_x,param_freq_y,param_num_periods
252,circular,7.5,75,SUCCESS,7,,2026-02-13T15:35:37.530620,1.327,0,0.307,-1.327,1.6,251.1,9.2,23.82,0.9536,0.030456,0.1287,130,130,16900,2601,70679,29538,,,4,,,,,,,,,,,,,,,,
253,spiral_inward,3,70,SUCCESS,,,2026-02-13T15:38:31.044903,3.623,0,0.633,-3.623,1.6,326.6,14.87,32.51,0.5774,0.029813,0.126056,130,130,16900,2601,81910,30691,,,4,12,,,,,,,,,,,,,,,
254,circular,6.5,75,SUCCESS,6,,2026-02-13T15:42:13.685002,0.659,0,0.276,-0.659,1.6,274.2,9,23.28,0.5774,0.029852,0.127473,130,130,16900,2601,77591,29881,,,2,,,,,,,,,,,,,,,,
255,hexagon,7,50,SUCCESS,15,3,2026-02-13T15:43:14.590851,3.033,0,0.531,-3.033,1.6,315.9,13.4,30.4,0.5774,0.029586,0.126206,130,130,16900,2601,81368,30536,,,,,,,,,,,,,,,,,,,
256,square,5.5,65,FAILED,,2,2026-02-13T15:50:40.994239,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,
257,concentric,7,50,FAILED,,,2026-02-13T15:52:45.698431,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,2,4,,,
258,concentric,5,55,SUCCESS,,,2026-02-13T15:53:47.797815,3.283,0,0.561,-3.283,1.6,318.2,14.59,32.41,0.5774,0.02943,0.125754,130,130,16900,2601,82568,30777,,,,8,,,,,,,,,,,2,7,,,
259,lissajous,5,60,SUCCESS,,,2026-02-13T15:54:47.929267,2.032,0,0.473,-2.032,1.6,310.5,11.73,27.96,0.5774,0.02994,0.126972,130,130,16900,2601,78228,30145,10,,,,,,,,,,,,,,,,2,3,3
260,rose,8,45,FAILED,,,2026-02-13T16:00:05.451346,,,,,,,,,,,,,,,,,,12,5,2,,,,,,,,,,,,,,,,
261,spiral,8,65,FAILED,,,2026-02-13T16:02:11.779932,,,,,,,,,,,,,,,,,,,,3,15,,,,,,,,,,,,,,,
262,rose,2,65,SUCCESS,,,2026-02-13T16:03:45.274257,0.175,0,0.245,-0.175,1.6,261.7,7.56,20.91,0.5774,0.03094,0.129766,130,130,16900,2601,70264,29133,6,4,2,,,,,,,,,,,,,,,,
263,spiral,6,70,SUCCESS,,,2026-02-13T16:05:01.697690,2.808,0,0.574,-2.808,1.6,320.5,13.58,30.89,0.5774,0.030219,0.127123,130,130,16900,2601,78275,30224,,,2,11,,,,,,,,,,,,,,,
264,spiral_inward,4,55,SUCCESS,,,2026-02-13T16:09:00.104106,1.287,0,0.338,-1.287,1.6,288,10.65,25.97,0.5774,0.029587,0.126772,130,130,16900,2601,80266,30233,,,3,14,,,,,,,,,,,,,,,
265,square,4,75,SUCCESS,,2,2026-02-13T16:12:25.124753,1.405,0,0.454,-1.405,1.6,312.9,10.9,26.76,0.5774,0.031289,0.129485,130,130,16900,2601,72593,29108,,,,,,,18,,,,,,,,,,,,
266,spiral_inward,4,50,SUCCESS,,,2026-02-13T16:17:36.124907,1.283,0,0.329,-1.283,1.6,290.7,11.58,27.9,0.5774,0.028867,0.125366,130,130,16900,2601,81280,30950,,,5,12,,,,,,,,,,,,,,,
267,spiral_inward,2,50,SUCCESS,,,2026-02-13T16:20:29.364457,0.045,0,0.212,-0.045,1.6,261.6,7.08,19.92,0.5774,0.030706,0.129332,130,130,16900,2601,72832,29549,,,5,9,,,,,,,,,,,,,,,
268,hexagon,1.5,65,SUCCESS,13,2,2026-02-13T16:24:59.136777,0.383,0,0.263,-0.383,1.6,289.1,7.1,20.89,0.5774,0.03153,0.13073,130,130,16900,2601,65428,28503,,,,,,,,,,,,,,,,,,,
269,concentric,2.5,65,SUCCESS,,,2026-02-13T16:29:12.568271,0.674,0,0.32,-0.674,1.6,277.4,8.47,22.74,0.5774,0.030824,0.129225,130,130,16900,2601,70616,29030,,,,9,,,,,,,,,,,5,3,,,
270,figure8,3,40,SUCCESS,,,2026-02-13T16:31:16.859377,0.823,0,0.276,-0.823,1.6,276.9,8.28,22.2,0.5774,0.029842,0.127357,130,130,16900,2601,75319,29999,8,,,,,,,,,,,,,1,,,,,
271,lissajous,6,70,FAILED,,,2026-02-13T16:37:53.828192,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,3,4,4
272,lissajous,7.5,55,SUCCESS,,,2026-02-13T16:40:31.408294,3.556,0,0.572,-3.556,1.6,325.9,18.08,37.6,0.5774,0.029109,0.125213,130,130,16900,2601,87198,31072,6,,,,,,,,,,,,,,,,3,5,4
273,circular,3.5,40,SUCCESS,4,,2026-02-13T16:41:31.796810,0.988,0,0.318,-0.988,1.6,264.2,10.25,25.33,0.5774,0.029231,0.126201,130,130,16900,2601,78940,30521,,,1,,,,,,,,,,,,,,,,
274,circular,8,75,SUCCESS,8,,2026-02-13T16:43:04.347976,3.935,0,0.639,-3.935,1.6,315.9,16.97,35.66,0.5774,0.029418,0.125492,130,130,16900,2601,83825,30955,,,1,,,,,,,,,,,,,,,,
275,lissajous,4,55,SUCCESS,,,2026-02-13T16:44:04.574212,1.339,0,0.33,-1.339,1.6,282.8,12.24,29.19,0.5774,0.028747,0.125182,130,130,16900,2601,82292,31050,8,,,,,,,,,,,,,,,,4,4,3
276,star,3,60,SUCCESS,,,2026-02-13T16:45:20.649902,0.733,0,0.322,-0.733,1.6,268.7,9.86,24.83,0.5774,0.029855,0.127447,130,130,16900,2601,76105,29893,,,,,,,,,,,8,2.8,4,,,,,,
277,square,7,70,UPLOAD_FAILED,,3,2026-02-13T16:45:45.437521,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,
278,hexagon,2,55,SUCCESS,4,1,2026-02-13T16:46:38.599025,0.053,0,0.231,-0.053,1.6,246.2,7.43,20.51,0.5774,0.03089,0.1297,130,130,16900,2601,71259,29184,,,,,,,,,,,,,,,,,,,
279,spiral,5,65,FAILED,,,2026-02-13T16:50:02.129969,,,,,,,,,,,,,,,,,,,,4,15,,,,,,,,,,,,,,,
280,star,5.5,55,FAILED,,,2026-02-13T16:58:16.117316,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,8.3,5,,,,,,
281,zigzag,1,55,SUCCESS,,,2026-02-13T17:00:05.744040,0.362,0,0.178,0.362,1.6,236.4,5.53,17.36,0.5774,0.033525,0.134859,130,130,16900,2601,63516,28988,,,,,,,,18,10,11,,,,,,,,,
282,concentric,3.5,60,SUCCESS,,,2026-02-13T17:01:21.995132,1.248,0,0.349,-1.248,1.6,281.2,10,25.01,0.5774,0.02971,0.126984,130,130,16900,2601,75455,30123,,,,6,,,,,,,,,,,2,6,,,
283,circular,2.5,45,SUCCESS,12,,2026-02-13T17:05:56.924005,0.462,0,0.337,-0.462,1.6,270,9.36,24.7,0.5774,0.03061,0.128833,130,130,16900,2601,71499,29236,,,3,,,,,,,,,,,,,,,,
284,star,7,70,SUCCESS,,,2026-02-13T17:08:34.298505,3.409,0,0.623,-3.409,1.6,320.1,16.88,35.77,1.252,0.029533,0.126453,130,130,16900,2601,82830,30987,,,,,,,,,,,12,6.3,4,,,,,,
285,star,1.5,55,TIMEOUT,,,2026-02-13T17:24:01.625625,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,5.2,7,,,,,,
286,zigzag,3,60,UPLOAD_FAILED,,,2026-02-13T17:24:27.371671,,,,,,,,,,,,,,,,,,,,,,,,,22,22,3,,,,,,,,,
287,spiral,1,65,SUCCESS,,,2026-02-13T17:26:25.712556,0.201,0,0.201,0.201,1.6,260.4,5.61,17.77,0.5774,0.031954,0.131743,130,130,16900,2601,62873,28559,,,2,13,,,,,,,,,,,,,,,
288,square,4,55,SUCCESS,,1,2026-02-13T17:27:47.529072,1.409,0,0.384,-1.409,1.6,282.3,10.78,26.04,0.5774,0.030343,0.128285,130,130,16900,2601,75824,29479,,,,,,,12,,,,,,,,,,,,
289,hexagon,4.5,65,SUCCESS,9,3,2026-02-13T17:31:14.183611,1.685,0,0.454,-1.685,1.6,304,11.45,27.2,0.5774,0.029922,0.12708,130,130,16900,2601,76851,30079,,,,,,,,,,,,,,,,,,,
290,figure8,4.5,70,FAILED,,,2026-02-13T17:37:24.526041,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,2,,,,,
291,rose,3.5,60,SUCCESS,,,2026-02-13T17:39:35.837485,1.076,0,0.344,-1.076,1.6,274,10.39,25.7,0.5774,0.029339,0.126322,130,130,16900,2601,77788,30458,6,5,2,,,,,,,,,,,,,,,,
292,circular,6,55,SUCCESS,5,,2026-02-13T17:41:46.102405,2.653,0,0.482,-2.653,1.6,313.2,12.98,29.75,0.5774,0.029366,0.125911,130,130,16900,2601,81495,30681,,,3,,,,,,,,,,,,,,,,
293,hexagon,3,55,SUCCESS,6,2,2026-02-13T17:44:28.813956,0.766,0,0.319,-0.766,1.6,271.3,9.28,23.9,0.5774,0.030156,0.128013,130,130,16900,2601,74641,29614,,,,,,,,,,,,,,,,,,,
294,rose,4,55,SUCCESS,,,2026-02-13T17:46:05.105318,1.438,0,0.408,-1.438,1.6,276.8,11.63,27.67,0.5774,0.029605,0.126628,130,130,16900,2601,78009,30354,10,2,1,,,,,,,,,,,,,,,,
295,concentric,2,60,SUCCESS,,,2026-02-13T17:47:58.145634,0.587,0,0.266,-0.587,1.6,255.2,5.35,16.43,0.5774,0.031738,0.131105,130,130,16900,2601,65641,28197,,,,10,,,,,,,,,,,4,6,,,
296,rose,4.5,65,SUCCESS,,,2026-02-13T17:50:07.714393,1.845,0,0.451,-1.845,1.6,296.9,11.75,27.86,0.5774,0.029871,0.126975,130,130,16900,2601,77129,30134,10,3,2,,,,,,,,,,,,,,,,
297,spiral_inward,2.5,60,SUCCESS,,,2026-02-13T17:52:33.843266,0.354,0,0.247,-0.354,1.6,267,8.39,22.27,0.5774,0.029861,0.127555,130,130,16900,2601,76751,29939,,,2,10,,,,,,,,,,,,,,,
298,square,2.5,70,SUCCESS,,2,2026-02-13T17:57:28.886230,0.541,0,0.352,-0.541,1.6,307.5,8.59,23.45,0.5774,0.031638,0.130518,130,130,16900,2601,68479,28519,,,,,,,20,,,,,,,,,,,,
299,circular,3,70,FAILED,14,,2026-02-13T18:07:20.772186,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
300,spiral,2,65,SUCCESS,,,2026-02-13T18:10:15.260332,0.44,0,0.306,-0.44,1.6,261.5,8.13,22.55,0.5774,0.031088,0.129808,130,130,16900,2601,68188,28759,,,2,13,,,,,,,,,,,,,,,
301,spiral_inward,5.5,75,SUCCESS,,,2026-02-13T18:12:52.424067,2.239,0,0.433,-2.239,1.6,310.9,15.28,33.68,0.5774,0.028876,0.125197,130,130,16900,2601,85263,31040,,,3,9,,,,,,,,,,,,,,,
302,concentric,7.5,55,FAILED,,,2026-02-13T18:16:32.613756,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,4,4,,,
303,zigzag,6,65,SUCCESS,,,2026-02-13T18:21:02.948282,2.87,0,0.565,-2.87,1.6,293.5,15.1,32.85,1.185,0.030078,0.127295,130,130,16900,2601,77395,30351,,,,,,,,22,22,11,,,,,,,,,
304,rose,4.5,45,SUCCESS,,,2026-02-13T18:24:12.165177,1.713,0,0.435,-1.713,1.6,294.2,11.79,28.05,0.5774,0.029449,0.126245,130,130,16900,2601,79640,30505,8,6,3,,,,,,,,,,,,,,,,
305,figure8,5.5,50,FAILED,,,2026-02-13T18:28:39.581019,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,1,,,,,
306,lissajous,3,55,SUCCESS,,,2026-02-13T18:29:24.923206,0.721,0,0.268,-0.721,1.6,277,9.85,25.22,0.5774,0.029002,0.12581,130,130,16900,2601,79387,30845,8,,,,,,,,,,,,,,,,4,2,3
307,zigzag,1,70,SUCCESS,,,2026-02-13T18:31:45.661434,0.184,0,0.219,0.184,1.6,245.9,6.55,20.37,0.5774,0.033533,0.134696,130,130,16900,2601,63959,29268,,,,,,,,26,22,5,,,,,,,,,
308,star,7,65,FAILED,,,2026-02-13T18:34:36.705908,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,5.4,6,,,,,,
309,circular,3.5,75,FAILED,14,,2026-02-13T18:39:22.360282,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
310,concentric,5.5,55,FAILED,,,2026-02-13T18:44:58.030123,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,5,5,,,
311,circular,1.5,50,SUCCESS,11,,2026-02-13T18:47:52.025059,0.066,0,0.244,0.066,1.6,262.4,7.03,20.36,0.5774,0.031812,0.131395,130,130,16900,2601,66248,28682,,,4,,,,,,,,,,,,,,,,
312,zigzag,4.5,60,SUCCESS,,,2026-02-13T18:51:00.800317,1.739,0,0.388,-1.739,1.6,282.1,12.05,28.42,0.5774,0.029436,0.126389,130,130,16900,2601,78442,30424,,,,,,,,10,10,7,,,,,,,,,
313,lissajous,4,75,FAILED,,,2026-02-13T19:00:22.607531,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,4,4,4
314,lissajous,1,55,SUCCESS,,,2026-02-13T19:07:50.903590,0.52,0,0.163,0.52,1.6,245.7,3.5,11.68,0.5774,0.032441,0.132802,130,130,16900,2601,58859,29150,12,,,,,,,,,,,,,,,,3,2,4
315,circular,6.5,70,FAILED,12,,2026-02-13T19:10:58.423238,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
316,circular,7,70,FAILED,11,,2026-02-13T19:12:46.488584,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
317,rose,4,70,SUCCESS,,,2026-02-13T19:15:08.227024,1.406,0,0.373,-1.406,1.6,272.8,10.8,26.06,0.5774,0.0294,0.126384,130,130,16900,2601,78414,30426,6,5,3,,,,,,,,,,,,,,,,
318,zigzag,7.5,65,SUCCESS,,,2026-02-13T19:17:45.260862,3.695,0,0.613,-3.695,1.6,307.7,16.6,35.23,0.5774,0.029664,0.12609,130,130,16900,2601,79804,30611,,,,,,,,14,22,9,,,,,,,,,
319,figure8,8,50,FAILED,,,2026-02-13T19:20:52.671606,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,1,,,,,
320,square,4,55,SUCCESS,,1,2026-02-13T19:22:58.305678,1.46,0,0.451,-1.46,1.6,288.8,11.59,27.77,0.5774,0.03107,0.129276,130,130,16900,2601,72470,29088,,,,,,,20,,,,,,,,,,,,
321,concentric,1,70,UPLOAD_FAILED,,,2026-02-13T19:23:24.028090,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,2,5,,,
322,star,3,50,SUCCESS,,,2026-02-13T19:24:48.777965,0.408,0,0.15,0.408,1.6,187.9,3.73,12.31,0.5774,0.032485,0.132885,130,130,16900,2601,61634,28470,,,,,,,,,,,12,5.1,5,,,,,,
323,spiral_inward,4.5,75,SUCCESS,,,2026-02-13T19:27:09.417733,0.767,0,0.366,-0.767,1.6,284.1,10.05,25.52,0.5774,0.030486,0.128487,130,130,16900,2601,72816,29389,,,2,16,,,,,,,,,,,,,,,
324,figure8,3,60,SUCCESS,,,2026-02-13T19:31:06.908138,1.58,0,0.386,-1.58,1.6,315.1,10.54,25.79,0.5774,0.030332,0.127896,130,130,16900,2601,79285,29820,12,,,,,,,,,,,,,2,,,,,
325,hexagon,4.5,45,FAILED,12,2,2026-02-13T19:35:34.896558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,spiral_inward,1,50,FAILED,,,2026-02-13T19:39:16.298734,,,,,,,,,,,,,,,,,,,,2,8,,,,,,,,,,,,,,,
327,lissajous,2.5,50,SUCCESS,,,2026-02-13T19:40:49.866893,0.54,0,0.152,0.54,1.6,241.3,4.74,15.87,0.5774,0.0329,0.133698,130,130,16900,2601,63734,28754,14,,,,,,,,,,,,,,,,3,3,3
328,concentric,6,75,FAILED,,,2026-02-13T19:50:40.595371,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,5,6,,,
329,spiral,4.5,55,SUCCESS,,,2026-02-13T19:52:46.205630,1.776,0,0.433,-1.776,1.6,300,11.31,27.1,0.5774,0.029688,0.126672,130,130,16900,2601,77941,30284,,,3,8,,,,,,,,,,,,,,,
330,rose,4,50,SUCCESS,,,2026-02-13T19:56:59.583862,1.439,0,0.438,-1.439,1.6,308.4,11.07,27.01,0.5774,0.03034,0.127789,130,130,16900,2601,75425,29757,10,5,3,,,,,,,,,,,,,,,,
331,concentric,1.5,70,FAILED,,,2026-02-13T20:08:41.752856,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,5,7,,,
332,ellipse,6,40,FAILED,,,2026-02-13T20:11:33.725594,,,,,,,,,,,,,,,,,,,,1,,16,7.4,,,,,,,,,,,,,
333,concentric,4,50,TIMEOUT,,,2026-02-13T20:27:03.583404,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,5,4,,,
334,spiral,3,70,UPLOAD_FAILED,,,2026-02-13T20:27:27.597164,,,,,,,,,,,,,,,,,,,,3,15,,,,,,,,,,,,,,,
335,ellipse,2.5,60,FAILED,,,2026-02-13T20:34:31.739870,,,,,,,,,,,,,,,,,,,,3,,14,9.5,,,,,,,,,,,,,
336,zigzag,4,70,SUCCESS,,,2026-02-13T20:37:09.516224,1.502,0,0.402,-1.502,1.6,280.3,11.57,27.7,0.5774,0.030258,0.127969,130,130,16900,2601,74846,29633,,,,,,,,14,18,5,,,,,,,,,
337,figure8,4.5,55,SUCCESS,,,2026-02-13T20:42:11.384339,1.703,0,0.387,-1.703,1.6,305.7,11.13,26.6,0.6308,0.029546,0.126412,130,130,16900,2601,80752,30523,10,,,,,,,,,,,,,4,,,,,
338,spiral_inward,3,75,SUCCESS,,,2026-02-13T20:44:16.065239,0.668,0,0.276,-0.668,1.6,278.6,9.61,24.45,0.5774,0.029306,0.126379,130,130,16900,2601,78884,30510,,,2,9,,,,,,,,,,,,,,,
339,concentric,5.5,65,SUCCESS,,,2026-02-13T20:47:08.634490,2.406,0,0.494,-2.406,1.6,315.2,13.23,30.22,0.5774,0.029354,0.125826,130,130,16900,2601,81057,30729,,,,7,,,,,,,,,,,3,4,,,
340,circular,2.5,65,UPLOAD_FAILED,14,,2026-02-13T20:47:34.523601,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
341,spiral_inward,8,60,SUCCESS,,,2026-02-13T20:50:19.774764,3.799,0,0.591,-3.799,1.6,334.1,19.23,39.27,0.5774,0.028977,0.124941,130,130,16900,2601,87900,31186,,,4,13,,,,,,,,,,,,,,,
342,ellipse,2.5,70,TIMEOUT,,,2026-02-13T21:05:45.760113,,,,,,,,,,,,,,,,,,,,2,,16,10.7,,,,,,,,,,,,,
343,rose,4,45,TIMEOUT,,,2026-02-13T21:21:12.728189,,,,,,,,,,,,,,,,,,10,2,2,,,,,,,,,,,,,,,,
344,zigzag,4.5,60,FAILED,,,2026-02-13T21:27:16.351478,,,,,,,,,,,,,,,,,,,,,,,,,10,10,9,,,,,,,,,
345,figure8,6.5,45,SUCCESS,,,2026-02-13T21:28:49.636191,1.775,0,0.384,-1.775,1.6,282,12.08,28.36,0.5774,0.02922,0.126003,130,130,16900,2601,79226,30621,8,,,,,,,,,,,,,4,,,,,
346,star,7,55,SUCCESS,,,2026-02-13T21:30:37.927625,2.972,0,0.472,-2.972,1.6,321.9,13.74,30.55,0.5774,0.029341,0.125835,130,130,16900,2601,82573,30717,,,,,,,,,,,10,3.4,5,,,,,,
347,star,6.5,75,SUCCESS,,,2026-02-13T21:31:39.054878,3.432,0,0.591,-3.432,1.6,302.8,16.37,35.02,0.5774,0.029135,0.125291,130,130,16900,2601,83318,30999,,,,,,,,,,,10,3.7,6,,,,,,
348,square,5,55,SUCCESS,,3,2026-02-13T21:32:55.668123,3.107,0,0.562,-3.107,1.6,295,15.16,33.19,0.5774,0.029324,0.125697,130,130,16900,2601,82196,30790,,,,,,,10,,,,,,,,,,,,
349,concentric,5,75,SUCCESS,,,2026-02-13T21:35:16.566726,2.026,0,0.449,-2.026,1.6,283.9,11.15,26.71,0.5774,0.030331,0.127957,130,130,16900,2601,76582,29645,,,,9,,,,,,,,,,,3,3,,,
350,figure8,3.5,60,SUCCESS,,,2026-02-13T21:37:22.102670,2.123,0,0.504,-2.123,1.6,322.2,11.74,27.9,0.5774,0.030506,0.127742,130,130,16900,2601,76344,29938,10,,,,,,,,,,,,,2,,,,,
351,zigzag,5.5,70,FAILED,,,2026-02-13T21:41:52.751815,,,,,,,,,,,,,,,,,,,,,,,,,18,10,7,,,,,,,,,
352,spiral,6.5,65,SUCCESS,,,2026-02-13T21:43:26.681520,3.078,0,0.563,-3.078,1.6,317.4,13.58,30.72,0.5774,0.029671,0.126198,130,130,16900,2601,80691,30554,,,3,8,,,,,,,,,,,,,,,
353,concentric,6.5,60,SUCCESS,,,2026-02-13T21:44:44.441373,2.948,0,0.558,-2.948,1.6,319.1,13.86,31.16,0.5774,0.029679,0.126105,130,130,16900,2601,81459,30607,,,,7,,,,,,,,,,,3,6,,,
354,star,5.5,70,SUCCESS,,,2026-02-13T21:46:02.022853,2.43,0,0.466,-2.43,1.6,289,13.54,30.66,0.5774,0.029178,0.12571,130,130,16900,2601,81775,30771,,,,,,,,,,,8,2.7,6,,,,,,
355,square,2.5,70,SUCCESS,,2,2026-02-13T21:48:38.925160,0.475,0,0.282,-0.475,1.6,269.6,8.06,21.55,0.5774,0.03096,0.129733,130,130,16900,2601,70736,28885,,,,,,,10,,,,,,,,,,,,
356,spiral_inward,2.5,75,SUCCESS,,,2026-02-13T21:52:51.868233,0.353,0,0.245,-0.353,1.6,269.2,8.24,22.01,0.5774,0.029938,0.12773,130,130,16900,2601,76557,29814,,,4,10,,,,,,,,,,,,,,,
357,hexagon,7,50,SUCCESS,4,3,2026-02-13T21:54:40.182773,3.266,0,0.52,-3.266,1.6,313.6,14.93,32.9,0.5774,0.029208,0.125579,130,130,16900,2601,83380,30860,,,,,,,,,,,,,,,,,,,
358,spiral,3,50,SUCCESS,,,2026-02-13T21:56:29.459538,0.855,0,0.325,-0.855,1.6,265.9,10.31,25.45,0.5774,0.029301,0.126246,130,130,16900,2601,77539,30499,,,5,9,,,,,,,,,,,,,,,
359,lissajous,6,65,FAILED,,,2026-02-13T22:02:35.365141,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,4,3,3
360,zigzag,3.5,55,SUCCESS,,,2026-02-13T22:06:50.557813,1.313,0,0.414,-1.313,1.6,269.9,11.45,27.53,0.5774,0.030649,0.12857,130,130,16900,2601,71864,29437,,,,,,,,26,22,7,,,,,,,,,
361,concentric,4,60,FAILED,,,2026-02-13T22:12:09.060490,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,3,3,,,
362,spiral_inward,7,65,SUCCESS,,,2026-02-13T22:16:24.839348,3.167,0,0.518,-3.167,1.6,329.7,16.82,35.81,0.5774,0.029021,0.125174,130,130,16900,2601,85977,31062,,,5,15,,,,,,,,,,,,,,,
363,rose,5.5,40,SUCCESS,,,2026-02-13T22:18:30.328929,2.385,0,0.497,-2.385,1.6,303,14.34,32.08,0.5774,0.029028,0.125201,130,130,16900,2601,81760,31044,10,5,3,,,,,,,,,,,,,,,,
364,rose,3,60,SUCCESS,,,2026-02-13T22:20:50.767196,0.785,0,0.344,-0.785,1.6,271.6,9.92,25.15,0.5774,0.030296,0.128262,130,130,16900,2601,73746,29513,10,4,1,,,,,,,,,,,,,,,,
365,zigzag,3.5,60,SUCCESS,,,2026-02-13T22:23:27.535111,1.235,0,0.377,-1.235,1.6,274,10.8,26.71,0.5774,0.030507,0.128484,130,130,16900,2601,72647,29382,,,,,,,,14,22,7,,,,,,,,,
366,spiral,1,75,SUCCESS,,,2026-02-13T22:27:26.130218,0.555,0,0.217,-0.555,1.6,254.7,5.62,16.87,0.5774,0.031727,0.131176,130,130,16900,2601,62168,29013,,,5,14,,,,,,,,,,,,,,,
367,hexagon,7.5,60,SUCCESS,7,1,2026-02-13T22:28:46.082670,3.681,0,0.581,-3.681,1.6,301.3,16.46,34.96,0.5774,0.029111,0.125263,130,130,16900,2601,84028,31016,,,,,,,,,,,,,,,,,,,
368,figure8,4,40,FAILED,,,2026-02-13T22:31:42.913584,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,4,,,,,
369,lissajous,2.5,60,SUCCESS,,,2026-02-13T22:36:38.427021,0.464,0,0.244,-0.464,1.6,267,6.98,19.13,0.5774,0.030687,0.129191,130,130,16900,2601,74294,29143,6,,,,,,,,,,,,,,,,3,3,3
370,figure8,4.5,45,FAILED,,,2026-02-13T22:40:50.499012,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,3,,,,,
371,circular,2,45,SUCCESS,9,,2026-02-13T22:44:33.928315,0.186,0,0.271,-0.186,1.6,260.3,7.94,21.82,0.5774,0.030854,0.129526,130,130,16900,2601,69812,28946,,,3,,,,,,,,,,,,,,,,
372,star,5,50,FAILED,,,2026-02-13T22:47:57.654181,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,5.3,5,,,,,,
373,spiral_inward,5,55,TIMEOUT,,,2026-02-13T23:03:27.308654,,,,,,,,,,,,,,,,,,,,3,11,,,,,,,,,,,,,,,
374,ellipse,1.5,70,TIMEOUT,,,2026-02-13T23:19:00.190668,,,,,,,,,,,,,,,,,,,,2,,10,4.8,,,,,,,,,,,,,
375,ellipse,1.5,55,TIMEOUT,,,2026-02-13T23:34:37.585127,,,,,,,,,,,,,,,,,,,,3,,16,10.9,,,,,,,,,,,,,
376,spiral_inward,5.5,60,TIMEOUT,,,2026-02-13T23:50:04.793400,,,,,,,,,,,,,,,,,,,,4,9,,,,,,,,,,,,,,,
377,hexagon,7.5,75,TIMEOUT,15,3,2026-02-14T00:05:32.977171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,circular,4.5,55,TIMEOUT,5,,2026-02-14T00:20:59.115791,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,
379,concentric,2.5,60,TIMEOUT,,,2026-02-14T00:36:26.630514,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,2,5,,,
380,rose,7.5,40,TIMEOUT,,,2026-02-14T00:52:00.038302,,,,,,,,,,,,,,,,,,10,6,1,,,,,,,,,,,,,,,,
381,hexagon,5.5,60,TIMEOUT,4,2,2026-02-14T01:07:27.525938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,circular,2,40,SUCCESS,12,,2026-02-14T01:14:47.269008,1.909,0,0.392,-1.909,1.6,306.3,13.3,30.36,0.5774,0.028959,0.125433,130,130,16900,2601,82877,30917,,,4,,,,,,,,,,,,,,,,
383,hexagon,2.5,55,SUCCESS,6,2,2026-02-14T01:17:08.197583,0.635,0,0.297,-0.635,1.6,265.6,8.14,22.51,0.5774,0.031151,0.129874,130,130,16900,2601,68489,28794,,,,,,,,,,,,,,,,,,,
384,rose,5.5,50,SUCCESS,,,2026-02-14T01:19:44.554728,0.49,0,0.286,-0.49,1.6,270.8,8.49,22.62,0.5774,0.030439,0.128674,130,130,16900,2601,72495,29295,12,4,3,,,,,,,,,,,,,,,,
